url,name,price,rating,number_of_reviews,description,product_description,asin,manufacturer
/HOEXL-Expandable-Premium-Backpack-College-Tech/dp/B0C3J2RLHP/,"HOEXL 42L Expandable Premium Laptop Backpack for Men/Women for Travel, School, College-Tech Bag with USB - Bagpacker Bag, 17 inch Laptop Bag with Water-resistant, Smart Bag with Multiple Compartments","2,899",4.8,81,"Buy HOEXL 42L Expandable Premium Laptop Backpack for Men/Women for Travel, School, College-Tech Bag with USB - Bagpacker Bag, 17 inch Laptop Bag with Water-resistant, Smart Bag with Multiple Compartments from Laptop Backpacks at Amazon.in. 30 days free exchange or return",,B0C3J2RLHP, HOEXL
/Genie-Moonlight-compartments-Lightweight-Travelling/dp/B097PGGTNJ/,"Genie Moonlight Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch) Black colour",899,4.5,17,"Buy Genie Moonlight Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch) Black colour from Laptop Backpacks at Amazon.in. 30 days free exchange or return","How do you describe a Perfect Backpack? Spacious enough to carry a lot of stuff, yet Light Weight! Padded Laptop Sleeve to keep it secure and sound. Multiple Pockets to segregate all the items and keep it easily accessible. An Organizer to keep your each and every school supplies in an arranged manner. Side Pocket to keep the Water Bottle. Water Resistant exteriors to keep all your worries at bay and lastly, latest and trendy design to keep those ""Cute Bagpack"" compliment coming in! Yes. We have that Perfect Bag for you, in our Genie store. Bringing you a cute, stylish and trendy design, Genie Moonlight School Bag.",B097PGGTNJ, Safari
/Half-Moon-Messenger-Multi-Pocket-Adjustable/dp/B0C5CFCLLJ/,Half Moon Urban Explorer PU Leather Stylish Side Sling Cross Body Travel Office Business Messenger Bag with Multi-Pocket Zip Closure and Adjustable Straps For Men Women,269,3.3,37,Buy Half Moon Urban Explorer PU Leather Stylish Side Sling Cross Body Travel Office Business Messenger Bag with Multi-Pocket Zip Closure and Adjustable Straps For Men Women (Brown) from Messenger & Sling Bags at Amazon.in. 30 days free exchange or return,"Do you ever feel like you don't have enough pockets to carry all of your essentials? Are you tired of your belongings getting lost in a big, bulky bag? If so, then the Half Moon Men's Urban Explorer Faux Leather Sling Bag is the perfect solution for you! This stylish and modern bag is made of high-quality faux leather and features a sleek, minimalist design. It has three compartments, including a main compartment, a front compartment, and a back compartment, so you can easily organize your belongings. The main compartment is large enough to fit a laptop, books, or other essentials. The front compartment is perfect for storing smaller items, such as a wallet, phone, or keys. The back compartment is ideal for storing valuables, such as a passport or ID. The bag also features a adjustable strap, so you can wear it comfortably over your shoulder or across your chest.",B0C5CFCLLJ, Half_Moon
/Dyazo-Resistant-Photographers-Compatible-Panasonic/dp/B0BWWD1QQQ/,Dyazo Water Resistant Camera Backpack with Extra Front Pocket Photographers Bag with Rain Cover Tripod Holder Compatible for Sony Nikon Canon Panasonic DSLR (Black & Orange),698,4.2,729,"Amazon.in: Buy Dyazo Water Resistant Camera Backpack with Extra Front Pocket Photographers Bag with Rain Cover Tripod Holder Compatible for Sony Nikon Canon Panasonic DSLR (Black & Orange) online at low price in India on Amazon.in. Check out Dyazo Water Resistant Camera Backpack with Extra Front Pocket Photographers Bag with Rain Cover Tripod Holder Compatible for Sony Nikon Canon Panasonic DSLR (Black & Orange) reviews, ratings, features, specifications and browse more Dyazo products online at best prices on Amazon.in.",". Get your camera on the go with this durable camera backpack. This bag has a grey interior for storing your equipment and possessions, and an adjustable dividers for organization. It also has a tripod holder and a water bottle pocket for hydration purposes.",B0BWWD1QQQ, Dyazo
/American-Tourister-Liftoff-Polypropylene-Suitcase/dp/B0C4PSWHRY/,American Tourister Liftoff 55 cms Small Cabin Polypropylene Hard Sided Double Spinner Wheel Luggage/Trolley Bag/Suitcase- Apple Green,"3,299",4.3,42,Buy American Tourister Liftoff 55 cms Small Cabin Polypropylene Hard Sided Double Spinner Wheel Luggage/Trolley Bag/Suitcase- Apple Green from Suitcases & Trolley Bags at Amazon.in. 30 days free exchange or return,"Introducing our latest polypropylene hard luggage collection, designed for the modern traveler. With its durable material and double wheels, it can withstand any journey with ease. Our new vibrant colors make a bold statement and will easily be spotted on the baggage carousel. Upgrade your travel game with this stylish and practical luggage.",B0C4PSWHRY, Samsonite South Asia Private Limited
/ADISA-Women-Girls-Flower-Crossbody/dp/B0BCZSKZLC/,ADISA Women Girls Flower Print Sling Bag Round Crossbody Purse,389,4.0,346,ADISA Women Girls Flower Print Sling Bag Round Crossbody Purse (L. Pink) : Amazon.in: Fashion,"Round shaped floral design sling bag with high quality digital print with top zip closure. The sling belt is height adjustable. Inside it has 2 compartments divided with a fabric zipper pocket. This is a new design from ADISA from its latest printed collection. A stylish sling perfect for parties and clubbing, or for casual daily use.",B0BCZSKZLC, ADISA
/Skybags-Trooper-Polycarbonate-Hardsided-Luggage/dp/B09JYT5KDW/,Skybags Trooper 55 Cms Small Cabin Polycarbonate Hard Sided 4 Spinner Wheels Luggage/Suitcase/Trolley Bag- Red and White,"2,699",4.2,19888,Buy Skybags Trooper 55 Cms Small Cabin Polycarbonate Hard Sided 4 Spinner Wheels Luggage/Suitcase/Trolley Bag- Red and White from Suitcases & Trolley Bags at Amazon.in. 30 days free exchange or return,This is a polycarbonate material printed luggage trolley from Skybags brand with a capacity of 31.2L and dimension as 38cmx21cmx55cm (LXWXH),B09JYT5KDW, VIP Industries Ltd
/Half-Moon-Resistant-Backpack-Compartment/dp/B0BYW5SH4L/,Half Moon Vision Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment,459,4.3,17,Buy Half Moon Vision Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment (Navy and Black) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,"Introducing our stylish and practical laptop backpack, perfect for busy professionals. Made with high-quality materials and designed with the modern traveller in mind, this backpack is both functional and fashionable. Featuring a padded compartment to securely hold and protect your laptop, as well as additional pockets and compartments to keep your essentials organized, this backpack is perfect for commuting to work or taking on a long flight. The padded shoulder straps and back panel provide added comfort during long periods of use, while the water-resistant exterior keeps your belongings safe from the elements. This laptop backpack is perfect for those who need a reliable and stylish way to transport their laptop. Whether you're heading to the office or exploring a new city, this backpack has got you covered. So why wait? Order now and upgrade your travel experience with our top-quality laptop backpack!",B0BYW5SH4L, Half_Moon
/Genie-Moonlight-compartments-Lightweight-Travelling/dp/B097PGGTNJ/,"Genie Moonlight Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch) Black colour",899,4.5,17,"Buy Genie Moonlight Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch) Black colour from Laptop Backpacks at Amazon.in. 30 days free exchange or return","How do you describe a Perfect Backpack? Spacious enough to carry a lot of stuff, yet Light Weight! Padded Laptop Sleeve to keep it secure and sound. Multiple Pockets to segregate all the items and keep it easily accessible. An Organizer to keep your each and every school supplies in an arranged manner. Side Pocket to keep the Water Bottle. Water Resistant exteriors to keep all your worries at bay and lastly, latest and trendy design to keep those ""Cute Bagpack"" compliment coming in! Yes. We have that Perfect Bag for you, in our Genie store. Bringing you a cute, stylish and trendy design, Genie Moonlight School Bag.",B097PGGTNJ, Safari
/Stylbase-Iron-man-Polyester-Character-Embossed/dp/B0BNKZJ5W6/,"Stylbase 15 inches Kids 3D Cartoon Backpack - Lightweight, Waterproof, Adjustable Shoulder Straps, 3 Compartments, Bottle Holder - Perfect for School and Outdoor Adventures",469,4.0,212,Buy Stylbase Kids Trends Iron-man Polyester 14 Inches 3D Character Embossed School Bag Small (Iron-man)- Red from Casual Backpacks at Amazon.in. 30 days free exchange or return,,B0BNKZJ5W6, muskaan creation
/Safari-Polycarbonate-Hardside-Trolley-Suitcase/dp/B097JKR13B/,Safari Ray 53 cms Small Size Cabin Polycarbonate Hardside Trolley Luggage/Suitcase/Trolley Bag (Wine Red),"1,799",4.5,13,Buy Safari Ray 53 cms Small Size Cabin Polycarbonate Hardside Trolley Luggage/Suitcase/Trolley Bag (Wine Red) from Suitcases & Trolley Bags at Amazon.in. 30 days free exchange or return,"Safari Ray is for every traveller who is looking for smart looking luggage with good utility point. Ray, because of its colors and unique pattern, suits every need be it business or leisure travel. The design on the bag gives it a very unique appearance. The polycarbonate shell protects your luggage from scratches and mishandling. The 5 year international Warranty ensures we have got you covered on all your trips.",B097JKR13B, Safari
/Rainox-PU-Leather-Shoulder-Band-Wrist-Exercise/dp/B0C6ZY6RD3/,Rainox Combo Pack of PU-Leather Gym Bag Gym Duffel Bag with Shoulder Strap for Men's & Women's with Wrist Support Band-Wrist Straps for Daily Exercise (Grey) 6 cms,325,4.0,30,Buy Rainox Combo Pack of PU-Leather Gym Bag Gym Duffel Bag with Shoulder Strap for Men's & Women's with Wrist Support Band-Wrist Straps for Daily Exercise (Grey) 6 cms from Sports Duffles at Amazon.in. 30 days free exchange or return,"★ Package Content:- This product include 1 pair of Wrist Support Band, with fitness gym bag★ Designed:- Main large compartment and one side elastic mesh pocket, makes it spacious enough to put your clothes, shoes, water bottles, sports equipment etc.★ Durable :- The gym bag is made of tear and water resistant Leatherette; durable zippers and enhanced by strong stitching at major stress points provide long-lasting durability against daily activities.★ Ultra Duty Wrist Support :- These high performance wrist support wrap for gym and lifting provide maximum wrist support and stability for weightlifters, Crossfit, MMA, Powerlifting, push ups, and strength training.★ Lightweight and fold-able :- Super lightweight; it weighs only 280 g. It's easy to fold up into small compact space. A must have for sports and traveling.★★ Leatherette Gym Bag for Sports and Travel ★★Made of super light but strong Leatherette material, designed with a main large compartment and one side elastic mesh pocket, makes it spacious enough to put your clothes, shoes, water bottles, sports equipment etc.The leather bag for men and women will easily fit all your sports and travel essentials.★★ Dimensions ★★Length x Height x Width : 43cm x 23cm x 23cmCapacity : 23 L★★ Get more space but not the weight ★★This gym essential is super lightweight, weighs only 280 g. Fold it for storage and unfold it when you go to the gym.Your good companion for sports, could be served as a sports gym bag, basketball bag, dance bag, camp / airplane duffel, carry-on luggage, Just-In Case bag as well.",B0C6ZY6RD3,
/Gear-Business-Anti-Theft-Office-Backpack/dp/B0B466YD7L/,Gear Suave Business 25L Medium Water Resistant Anti-Theft Laptop Bag/Office Backpack For Men/Women (Black),783,4.0,89,Buy Gear Suave Business 25L Medium Water Resistant Anti-Theft Laptop Bag/Office Backpack For Men/Women (Black) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,"Edgy, enduring, eclectic bags for the journey called life",B0B466YD7L," E/12 West Chowbaga, Gulshan Colony, Kolkata 700100"
/TRAWOC-60LTravel-Backpack-Trekking-Rucksack/dp/B07YYG5G31/,"TRAWOC 60 Liter Travel Backpack Hiking Trekking Bag Camping Rucksack, 1 Year Warranty, HK006","1,567",4.3,1444,Buy TRAWOC 60 Liter Travel Backpack Hiking Trekking Bag Camping Rucksack 3 Year Warranty (Black) from Rucksacks & Trekking Backpacks at Amazon.in. 30 days free exchange or return,,B07YYG5G31, TRAWOC
/Safari-Polyester-Travel-Duffle-PEP55RLBLK/dp/B07DD79VDG/,Safari Polyester 53 cms Black Travel Duffle,"1,199",3.9,935,Buy Safari Polyester 53 cms Black Travel Duffle (PEP55RLBLK) from Travel Duffles at Amazon.in. 30 days free exchange or return,,B07DD79VDG, Safari Industries (India) Ltd
/Lavie-Sport-School-Backpack-BDEI322019M3/dp/B07VFNPD23/,Lavie Sport Jarvis Backpack with Laptop Sleeve | Sturdy Backpack for Men & Women | College Bags for Girls & Boys,899,4.2,243,Buy Lavie Sport Jarvis Backpack with Laptop Sleeve | Sturdy Backpack for Men & Women | College Bags for Girls & Boys from Laptop Backpacks at Amazon.in. 30 days free exchange or return,,B07VFNPD23, Bagzone Lifestyle Pvt Ltd
/ADISA-Laptop-Backpack-Office-College/dp/B09TPVD964/,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,449,3.9,1397,"Amazon.in: Buy ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs (z-Teal) online at low price in India on Amazon.in. Check out ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs (z-Teal) reviews, ratings, features, specifications and more at Amazon.in",,B09TPVD964, ADISA
/DZert-Panda-School-Backpacks-Cartoon/dp/B07Y2BFJ1B/,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),229,3.7,12738,DZert Panda Kids School Bag Soft Plush Backpacks Cartoon Baby Boy/Girl (2-5 Years) (Dark Blue) : Amazon.in: Fashion,,B07Y2BFJ1B, Rushi Enterprise
/Half-Moon-Laptop-Backpack-Polyester/dp/B09CMS3K2S/,Half Moon 30L Water Resistant 15.6 inch Laptop Bag/Backpack for Men | School Bag for Boys Girls | Office Bag pack for Men/Office Back Packed for Women with Padded Laptop Compartment,459,3.6,112,Buy Half Moon 30L Water Resistant 15.6 inch Laptop Bag/Backpack for Men | School Bag for Boys Girls | Office Bag pack for Men/Office Back Packed for Women with Padded Laptop Compartment (Grey Black) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,,B09CMS3K2S, Half_Moon
/Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/,Aristrocrat Unisex Laptop Bag Grey,663,4.4,36,Buy Aristrocrat Unisex Laptop Bag Grey from Laptop Messenger & Shoulder Bags at Amazon.in. 30 days free exchange or return,"Stylish, Secure feature packed Laptop backpack Spacious Compartment Laptop Compatible Front Quick Access Pocket Power Bank Pocket Padded Grab Handle Shoulder strap re-enforcement",B0B5YHC1W5," VIP Industries Ltd. DGP House, 5th Floor, 88C Old Prabhadevi Road, Mumbai 400025"
/Arctic-Fox-Liters-String-Backpack/dp/B09P5BD6K5/,Arctic Fox 15 Liters Draw String Bag Lavender Backpack,199,4.2,3762,Buy Arctic Fox 15 Liters Draw String Bag Post Green Backpack from Casual Backpacks at Amazon.in. 30 days free exchange or return,,B09P5BD6K5, Arctic Fox
/Rainox-PU-Leather-Shoulder-Band-Wrist-Exercise/dp/B0C6ZY6RD3/,Rainox Combo Pack of PU-Leather Gym Bag Gym Duffel Bag with Shoulder Strap for Men's & Women's with Wrist Support Band-Wrist Straps for Daily Exercise (Grey) 6 cms,325,4.0,30,Buy Rainox Combo Pack of PU-Leather Gym Bag Gym Duffel Bag with Shoulder Strap for Men's & Women's with Wrist Support Band-Wrist Straps for Daily Exercise (Grey) 6 cms from Sports Duffles at Amazon.in. 30 days free exchange or return,"★ Package Content:- This product include 1 pair of Wrist Support Band, with fitness gym bag★ Designed:- Main large compartment and one side elastic mesh pocket, makes it spacious enough to put your clothes, shoes, water bottles, sports equipment etc.★ Durable :- The gym bag is made of tear and water resistant Leatherette; durable zippers and enhanced by strong stitching at major stress points provide long-lasting durability against daily activities.★ Ultra Duty Wrist Support :- These high performance wrist support wrap for gym and lifting provide maximum wrist support and stability for weightlifters, Crossfit, MMA, Powerlifting, push ups, and strength training.★ Lightweight and fold-able :- Super lightweight; it weighs only 280 g. It's easy to fold up into small compact space. A must have for sports and traveling.★★ Leatherette Gym Bag for Sports and Travel ★★Made of super light but strong Leatherette material, designed with a main large compartment and one side elastic mesh pocket, makes it spacious enough to put your clothes, shoes, water bottles, sports equipment etc.The leather bag for men and women will easily fit all your sports and travel essentials.★★ Dimensions ★★Length x Height x Width : 43cm x 23cm x 23cmCapacity : 23 L★★ Get more space but not the weight ★★This gym essential is super lightweight, weighs only 280 g. Fold it for storage and unfold it when you go to the gym.Your good companion for sports, could be served as a sports gym bag, basketball bag, dance bag, camp / airplane duffel, carry-on luggage, Just-In Case bag as well.",B0C6ZY6RD3,
/Semi-hard-Water-resistant-Earphone-9-7-inch-Passport/dp/B084RHGTCQ/,"Arctic Hunter Sling Bag for Men Semi-hard Shell Water-resistant Cross Bag for Men Chest Bag with USB Port & Earphone Jack Men Side Bag with 9.7-inch iPad Pocket Passport Bag for Travel,Black","1,899",4.4,649,"Arctic Hunter Sling Bag for Men Semi-hard Shell Water-resistant Cross Bag for Men Chest Bag with USB Port & Earphone Jack Men Side Bag with 9.7-inch iPad Pocket Passport Bag for Travel,Black : Amazon.in: Fashion",,B084RHGTCQ,
/teamGOAL-Backpack-Electric-Lemonade-Black/dp/B07XPC93F5/,"Puma Unisex-Adult teamGOAL 23 Backpack, Electric Blue Lemonade-Black (7685402)",649,4.1,173,"Buy Puma Unisex-Adult teamGOAL 23 Backpack, Electric Blue Lemonade-Black (7685402) from Casual Backpacks at Amazon.in. 30 days free exchange or return","PRODUCT STORY:From boots to books and everything in between, PUMA’s GOAL Backpack is designed for any situation. Featuring a large main compartment, full-length vertical zip pocket, padded straps and a mesh water bottle holder, you'll be able to pack comfortably no matter where you’re headed.DETAILSTwo-way zip opening into large main compartmentHidden vertical zip pocket at frontWebbing carry handle at topPadded, adjustable shoulder strapsLarge PUMA Cat Logo at lower left corner100% Polyester",B07XPC93F5, Puma
/Dyazo-Resistant-Photographers-Compatible-Panasonic/dp/B0BWWD1QQQ/,Dyazo Water Resistant Camera Backpack with Extra Front Pocket Photographers Bag with Rain Cover Tripod Holder Compatible for Sony Nikon Canon Panasonic DSLR (Black & Orange),698,4.2,729,"Amazon.in: Buy Dyazo Water Resistant Camera Backpack with Extra Front Pocket Photographers Bag with Rain Cover Tripod Holder Compatible for Sony Nikon Canon Panasonic DSLR (Black & Orange) online at low price in India on Amazon.in. Check out Dyazo Water Resistant Camera Backpack with Extra Front Pocket Photographers Bag with Rain Cover Tripod Holder Compatible for Sony Nikon Canon Panasonic DSLR (Black & Orange) reviews, ratings, features, specifications and browse more Dyazo products online at best prices on Amazon.in.",". Get your camera on the go with this durable camera backpack. This bag has a grey interior for storing your equipment and possessions, and an adjustable dividers for organization. It also has a tripod holder and a water bottle pocket for hydration purposes.",B0BWWD1QQQ, Dyazo
/Fastrack-Womens-Sling-Bag-Black/dp/B07MGXR7LT/,Fastrack Women's Sling Bag (Black),"1,345",4.0,80,Fastrack Women's Sling Bag (Black) : Amazon.in: Fashion,Fastrack is India’s foremost youth accessories brand. It is sporty and coed. It believes that it is all about range and delivers just that in almost ungodly quick cycles.,B07MGXR7LT, Titan
/Aristocrat-Cadet-Polyester-Travel-Duffle/dp/B07S7FKD6D/,Aristocrat Cadet Polyester 62 cms Red Travel Duffle,"1,509",4.0,1284,Buy Aristocrat Cadet Polyester 62 cms Red Travel Duffle (Cadet) from Travel Duffles at Amazon.in. 30 days free exchange or return,,B07S7FKD6D, Aristocrat
/DZert-Hello-School-Backpacks-Cartoon/dp/B08M6FS6W8/,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),229,3.7,12738,DZert Hello Kitty Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years) : Amazon.in: Fashion,,B08M6FS6W8, Rushi Enterprise
/WILDHORN-Leather-inches-Messenger-MB570/dp/B07M9NKYVK/,WildHorn Leather Messenger Bag for Men/Office Bag for Men I Padded Laptop Compartment with Adjustable Strap I DIMENSION : L-14 inch W-3 inch H-11 inch,"2,309",3.9,266,Buy WildHorn Leather Messenger Bag for Men/Office Bag for Men I Fits Upto 14 Inch Laptop/MacBook I Padded Laptop Compartment with Adjustable Strap I DIMENSION : L-14 inch W-3 inch H-11 inch from Laptop Messenger & Shoulder Bags at Amazon.in. 30 days free exchange or return,,B07M9NKYVK, ADL International
/Amazon-Brand-Solimo-Backpack-litres/dp/B07FQMN9VN/,"Amazon Brand - Solimo Rain & Dust Cover for Backpack (30 Litres, Black)",199,4.2,9420,"Amazon Brand - Solimo Rain & Dust Cover for Backpack (30 Litres, Black) : Amazon.in: Bags, Wallets and Luggage","Solimo Backpack cover is made from 100% waterproof material to provide all-round protection against rain. The cover is ideal for use during treks and everyday commuting, particularly in monsoon.",B07FQMN9VN, Flab International Pvt. Ltd.
/Gear-DOUBLE-Resistant-Backpack-Navy-Tan/dp/B0BTJ2T26W/,Gear Double Decker 31L Large Water Resistant Faux Leather Anti-Theft Laptop Bag/Backpack/Office Bag for Men/Women (Navy-Tan),985,3.6,46,Buy Gear Double Decker 31L Large Water Resistant Faux Leather Anti-Theft Laptop Bag/Backpack/Office Bag for Men/Women (Navy-Tan) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,Each Gear Bag is born in our in-house design & prototyping studio & characterises a recognisable aesthetic & functionality,B0BTJ2T26W, Gear Merchandise Pvt Ltd
/Fast-Travel-partition-Collage-Backpack/dp/B09XLKF4W4/,Fast Travel School Bag Class 5-10 Large 4 partition 45 L Laptop Collage Office Travel Backpack Unisex,620,4.0,1177,Buy Fast Travel School Bag Class 5-7 Large 3 partition 35 L Laptop Collage Office Travel Backpack Unisex (Red White) from Casual Backpacks at Amazon.in. 30 days free exchange or return,"Fabric : Polyester, Stylish And Durable Backpack For Office School /College And Travel. Easily Accommodate A Laptop. Size: 46 Cm X 33 Cm X 20 Cm",B09XLKF4W4, Fast Travel
/Caprese-Yondella-Womens-Sling-Peach/dp/B07B9FBW14/,Caprese Yondella Women's Sling Bag,999,4.1,1322,Caprese Yondella Women's Sling Bag (Peach) : Amazon.in: Fashion,,B07B9FBW14, VIP Industries Ltd
/Red-Lemon-15-6-inch-Backpacks-Travelling/dp/B0CGZLZRNZ/,"Red Lemon Titan Ultrafit Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women 45L&35L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack","3,597",4.3,329,"Buy Red Lemon Titan Ultrafit Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women 35L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack (Without Bottle Holder), Grey from Laptop Backpacks at Amazon.in. 30 days free exchange or return",,B0CGZLZRNZ,
/TRAVEL-POINT-Rucksack-Waterproof-Compartment/dp/B09V82WPTB/,TRAVEL POINT 60 Liters Waterproof Travel Rucksack Backpack for Outdoor/Sports/Camping/Hiking/Trekking Bag for Men and Women with 1 Year Warranty (Black),749,4.0,146,Buy TRAVEL POINT 60 Liters Waterproof Travel Rucksack Backpack for Outdoor/Sports/Camping/Hiking/Trekking Bag for Men and Women with 1 Year Warranty (Black) from Rucksacks & Trekking Backpacks at Amazon.in. 30 days free exchange or return,,B09V82WPTB, TRAVEL POINT BAGS
/Puma-Unisex-Adult-Backpack-Parisian-9018402/dp/B0BWF418HL/,"Puma Unisex-Adult Big Cat Backpack, Parisian Night (9018402)","1,098",4.1,14,"Puma Unisex-Adult Big Cat Backpack, Parisian Night (9018402) : Amazon.in: Fashion",PUMA Big Cat Laptop Backpack,B0BWF418HL, Puma
/Travel-Duffle-Weekend-Luggage-Sports/dp/B086PYLWS3/,Fur Jaden 25L Travel Duffle Bag for Weekend Trip Cabin Luggage and Gym Sports Duffle for Men and Women,629,4.1,962,Fur Jaden 25L Travel Duffle Bag for Weekend Trip Cabin Luggage and Gym Sports Duffle for Men and Women : Amazon.in: Fashion,,B086PYLWS3, FUR JADEN
/Lino-Perros-Womens-Lavender-Handbag/dp/B0CBQ41BYZ/,Lino Perros Women Handbag,989,4.2,1462,Lino Perros Womens Lavender Handbag : Amazon.in: Fashion,,B0CBQ41BYZ, SUMITSU APPAREL PVT. LTD
/PLAYY-BAGS-Polyester-Business-Shoulder/dp/B0CJCBPCBP/,PLAYY BAGS Small 12 L daypack Small Bag for Daily Use - 2 Compartment Mini daypack,224,0.0,0,Buy PLAYY BAGS Polyester Casual 12L Office Laptop Business Trendy College Shoulder Backpack For Men & Women (sky blue) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,"Introducing the PlayyBags Small 12 L Daypack Backpack - your ideal companion for daily adventures and effortless style. Designed with practicality and minimalist charm, this small bag is perfect for those who appreciate simplicity and functionality in their everyday accessories. **Minimalist Design, Maximum Versatility:** Our Small 12 L Backpack is a testament to the beauty of simplicity. The clean and understated design makes it an elegant accessory for any occasion, whether you're heading to work, a coffee shop, or a casual day out with friends. **Compact Yet Spacious:** With its 12-liter capacity, this backpack offers more room than you'd expect from its compact size. The single spacious compartment is perfectly designed to hold your everyday essentials, from a tablet or e-reader to your wallet, keys, and a small water bottle. **Effortless Organization:** Stay organized with ease as you make use of the backpack's single compartment. No fuss, no frills – just practicality. Your essentials will have a dedicated home within this smartly designed bag. **Comfortable Carry:** The PlayyBags Small 12 L Backpack is built for comfort. Its adjustable shoulder straps ensure a snug and customizable fit, making it comfortable to wear all day long. Whether you're commuting, shopping, or exploring the city, this bag will never weigh you down. **Durable and Dependable:** Quality craftsmanship ensures that this small bag is built to last. The high-quality materials and robust stitching guarantee its longevity, making it a reliable companion for your daily life. **Small Bag, Big Style:** The minimalistic design of this backpack is its hallmark. Its unassuming style complements any outfit, allowing you to express your personality effortlessly, whether you're dressing up or down.",B0CJCBPCBP, GEETIKA TRADERS
/Travel-Duffle-Premium-Leatherette-Medium/dp/B086MZDG7H/,Fur Jaden Tan Leatherette Gym Bag for Men Women Boys Girls Travel Duffle Weekender Bag 23L,479,4.3,1843,Fur Jaden Tan Leatherette Gym Bag for Men Women Boys Girls Travel Duffle Weekender Bag 23L : Amazon.in: Fashion,"Going to the gym is no light matter. One needs to stay motivated with the help of the right mind set, the right atmosphere, and of course, the perfect gym equipment. This stylish duffle bag from FUR JADEN has you covered on that last front. Featuring a spacious, well-sorted design, it allows you to store all your gym clothing, accessories, and other essentials like protein mixes and healthy snacks with ease. Looking for a bag to carry your accessories for your next football match or a functional workout or any other outdoor activity, this bag has you sorted as it is the perfect size for limited accessories while having a high fashion quotient as style matters and this bag balances appeal with utility. Looking for a medium sized duffle bag that is perfect for a weekend get together than look no further as this bag is perfect to hold 2 pair of clothes plus a towel, a pair of footwear along with basic toilet accessories. The material is water resistant, making it an ideal bag to be carried for all seasons however we always warn customers of being wary of heavy rain as the zips are never 100% waterproof and there is a small chance of moisture getting in from the zips if exposed to heavy rain. Furthermore, the soft construction of this duffle allows you to store it easily when not in use. This gym duffle bag comes with two different kinds of straps to grant you more on the convenience front. Hold it by the short handles or swing it on your shoulder using the longer adjustable strap – the choice is yours. This duffle gym weekend bag comes with one external zip pocket on the side which balances your need to hold small accessories on the go such as keys, wallet, tickets, metro card, spare change, etc.",B086MZDG7H, FUR JADEN
